WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,"ID",CENTROID_LATITUDE,CENTROID_LONGITUDE
20-April-2024,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
27-April-2024,North America,United States,Washington,Strategic developments,Other,4,0,,Strategic developments,3530,47.2728,-119.7245
25-May-2024,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
22-June-2024,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
29-June-2024,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
06-July-2024,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
20-July-2024,North America,United States,Washington,Strategic developments,Other,2,0,,Strategic developments,3530,47.2728,-119.7245
03-August-2024,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
24-August-2024,North America,United States,Washington,Strategic developments,Other,2,0,,Strategic developments,3530,47.2728,-119.7245
21-September-2024,North America,United States,Washington,Strategic developments,Other,2,0,,Strategic developments,3530,47.2728,-119.7245
05-October-2024,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
16-November-2024,North America,United States,Washington,Strategic developments,Other,2,0,,Strategic developments,3530,47.2728,-119.7245
10-May-2025,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
12-July-2025,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
04-October-2025,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
10-January-2026,North America,United States,Washington,Strategic developments,Other,2,0,,Strategic developments,3530,47.2728,-119.7245
07-February-2026,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
28-February-2026,North America,United States,Washington,Strategic developments,Other,1,0,,Strategic developments,3530,47.2728,-119.7245
20-June-2020,North America,United States,Washington,Violence against civilians,Attack,1,0,48210,Political violence,3530,47.2728,-119.7245
01-August-2020,North America,United States,Washington,Violence against civilians,Attack,1,1,39591,Political violence,3530,47.2728,-119.7245
07-November-2020,North America,United States,Washington,Violence against civilians,Attack,1,0,4237,Political violence,3530,47.2728,-119.7245
23-January-2021,North America,United States,Washington,Violence against civilians,Attack,1,0,16781,Political violence,3530,47.2728,-119.7245
04-January-2020,North America,United States,West Virginia,Protests,Peaceful protest,3,0,3909,Demonstrations,3531,38.9151,-80.2973
11-January-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2223,Demonstrations,3531,38.9151,-80.2973
18-January-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2721,Demonstrations,3531,38.9151,-80.2973
01-February-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,1843,Demonstrations,3531,38.9151,-80.2973
15-February-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,1076,Demonstrations,3531,38.9151,-80.2973
22-February-2020,North America,United States,West Virginia,Protests,Peaceful protest,3,0,8885,Demonstrations,3531,38.9151,-80.2973
29-February-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2124,Demonstrations,3531,38.9151,-80.2973
04-April-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2367,Demonstrations,3531,38.9151,-80.2973
25-April-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2721,Demonstrations,3531,38.9151,-80.2973
02-May-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2730,Demonstrations,3531,38.9151,-80.2973
16-May-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2721,Demonstrations,3531,38.9151,-80.2973
23-May-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2730,Demonstrations,3531,38.9151,-80.2973
30-May-2020,North America,United States,West Virginia,Protests,Peaceful protest,21,0,27602,Demonstrations,3531,38.9151,-80.2973
06-June-2020,North America,United States,West Virginia,Protests,Peaceful protest,15,0,20000,Demonstrations,3531,38.9151,-80.2973
13-June-2020,North America,United States,West Virginia,Protests,Peaceful protest,6,0,11667,Demonstrations,3531,38.9151,-80.2973
20-June-2020,North America,United States,West Virginia,Protests,Peaceful protest,4,0,4984,Demonstrations,3531,38.9151,-80.2973
27-June-2020,North America,United States,West Virginia,Protests,Peaceful protest,2,0,5097,Demonstrations,3531,38.9151,-80.2973
11-July-2020,North America,United States,West Virginia,Protests,Peaceful protest,4,0,6037,Demonstrations,3531,38.9151,-80.2973
18-July-2020,North America,United States,West Virginia,Protests,Peaceful protest,3,0,4989,Demonstrations,3531,38.9151,-80.2973
25-July-2020,North America,United States,West Virginia,Protests,Peaceful protest,2,0,2730,Demonstrations,3531,38.9151,-80.2973
15-August-2020,North America,United States,West Virginia,Protests,Peaceful protest,5,0,6858,Demonstrations,3531,38.9151,-80.2973
22-August-2020,North America,United States,West Virginia,Protests,Peaceful protest,6,0,10377,Demonstrations,3531,38.9151,-80.2973
29-August-2020,North America,United States,West Virginia,Protests,Peaceful protest,6,0,7425,Demonstrations,3531,38.9151,-80.2973
05-September-2020,North America,United States,West Virginia,Protests,Peaceful protest,3,0,7408,Demonstrations,3531,38.9151,-80.2973
12-September-2020,North America,United States,West Virginia,Protests,Peaceful protest,6,0,9731,Demonstrations,3531,38.9151,-80.2973
19-September-2020,North America,United States,West Virginia,Protests,Peaceful protest,9,0,11468,Demonstrations,3531,38.9151,-80.2973
26-September-2020,North America,United States,West Virginia,Protests,Peaceful protest,2,0,5451,Demonstrations,3531,38.9151,-80.2973
03-October-2020,North America,United States,West Virginia,Protests,Peaceful protest,5,0,7425,Demonstrations,3531,38.9151,-80.2973
10-October-2020,North America,United States,West Virginia,Protests,Peaceful protest,2,0,3814,Demonstrations,3531,38.9151,-80.2973
17-October-2020,North America,United States,West Virginia,Protests,Peaceful protest,2,0,2862,Demonstrations,3531,38.9151,-80.2973
24-October-2020,North America,United States,West Virginia,Protests,Peaceful protest,3,0,8932,Demonstrations,3531,38.9151,-80.2973
31-October-2020,North America,United States,West Virginia,Protests,Peaceful protest,4,0,6911,Demonstrations,3531,38.9151,-80.2973
07-November-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2721,Demonstrations,3531,38.9151,-80.2973
21-November-2020,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2721,Demonstrations,3531,38.9151,-80.2973
05-December-2020,North America,United States,West Virginia,Protests,Peaceful protest,2,0,2721,Demonstrations,3531,38.9151,-80.2973
02-January-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,6060,Demonstrations,3531,38.9151,-80.2973
09-January-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,1847,Demonstrations,3531,38.9151,-80.2973
16-January-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2694,Demonstrations,3531,38.9151,-80.2973
23-January-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,3499,Demonstrations,3531,38.9151,-80.2973
30-January-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,573,Demonstrations,3531,38.9151,-80.2973
13-February-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,1279,Demonstrations,3531,38.9151,-80.2973
20-February-2021,North America,United States,West Virginia,Protests,Peaceful protest,3,0,5014,Demonstrations,3531,38.9151,-80.2973
27-February-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2694,Demonstrations,3531,38.9151,-80.2973
06-March-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,972,Demonstrations,3531,38.9151,-80.2973
13-March-2021,North America,United States,West Virginia,Protests,Peaceful protest,3,0,4225,Demonstrations,3531,38.9151,-80.2973
20-March-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,2694,Demonstrations,3531,38.9151,-80.2973
03-April-2021,North America,United States,West Virginia,Protests,Peaceful protest,3,0,2694,Demonstrations,3531,38.9151,-80.2973
10-April-2021,North America,United States,West Virginia,Protests,Peaceful protest,3,0,5381,Demonstrations,3531,38.9151,-80.2973
17-April-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,666,Demonstrations,3531,38.9151,-80.2973
24-April-2021,North America,United States,West Virginia,Protests,Peaceful protest,3,0,3353,Demonstrations,3531,38.9151,-80.2973
01-May-2021,North America,United States,West Virginia,Protests,Peaceful protest,4,0,5878,Demonstrations,3531,38.9151,-80.2973
08-May-2021,North America,United States,West Virginia,Protests,Peaceful protest,4,0,6364,Demonstrations,3531,38.9151,-80.2973
15-May-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,3635,Demonstrations,3531,38.9151,-80.2973
29-May-2021,North America,United States,West Virginia,Protests,Peaceful protest,7,0,12780,Demonstrations,3531,38.9151,-80.2973
05-June-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,4225,Demonstrations,3531,38.9151,-80.2973
12-June-2021,North America,United States,West Virginia,Protests,Peaceful protest,5,0,8003,Demonstrations,3531,38.9151,-80.2973
19-June-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,4225,Demonstrations,3531,38.9151,-80.2973
26-June-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2694,Demonstrations,3531,38.9151,-80.2973
03-July-2021,North America,United States,West Virginia,Protests,Peaceful protest,3,0,6309,Demonstrations,3531,38.9151,-80.2973
17-July-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,6193,Demonstrations,3531,38.9151,-80.2973
24-July-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2694,Demonstrations,3531,38.9151,-80.2973
31-July-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,3937,Demonstrations,3531,38.9151,-80.2973
07-August-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2694,Demonstrations,3531,38.9151,-80.2973
14-August-2021,North America,United States,West Virginia,Protests,Peaceful protest,7,0,7565,Demonstrations,3531,38.9151,-80.2973
21-August-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,2694,Demonstrations,3531,38.9151,-80.2973
28-August-2021,North America,United States,West Virginia,Protests,Peaceful protest,5,0,7125,Demonstrations,3531,38.9151,-80.2973
04-September-2021,North America,United States,West Virginia,Protests,Peaceful protest,1,0,3366,Demonstrations,3531,38.9151,-80.2973
18-September-2021,North America,United States,West Virginia,Protests,Peaceful protest,2,0,3103,Demonstrations,3531,38.9151,-80.2973
25-September-2021,North America,United States,West Virginia,Protests,Peaceful protest,4,0,7154,Demonstrations,3531,38.9151,-80.2973
